Leadership,90-701: Diversity and Inclusion,91-717: Business Writing for Leaders,91-820: Strategic Planning,91-844: Managing the Customer Experience,93-703: Arts Enterprises: Management & Structures,93-832: Arts & Community Development,93-836: International Perspectives on Managing Arts and Heritage,93-847: Career and Professional Development Seminar for Arts Managers,94-804: Transformational Leadership,94-854: Developing as a Leader,94-884: Seeding Societal Futures: Solutions for Food Insecurity for Rural and Small Communities,95-717: Writing for Information Systems Management,95-775: IT Business Leadership,95-821: Product Management in Information Technology,95-822: IT Consulting
Legal Compliance,"90-832: Health Law, Compliance and Ethics",95-744: Cybersecurity Policy and Governance I
Legal Research,90-869: Special Topics: New Technology Commercialization:  Public Policy Strategies
Linux,95-799: Linux & Open Source
Long Term Care,90-831: Advanced Financial Management of Health Care
Machine Learning,90-866: Large Scale Data Analysis for Public Policy,90-904: Machine Learning in Policy,95-778: R for Data Science,95-791: Data Mining,95-828: Machine Learning for Problem Solving,95-832: Marketing Analytics,95-845: Applied Analytics: the Machine Learning Pipeline,95-865: Unstructured Data Analytics,95-869: Big Data and Large-scale Computing,95-885: Data Science and Big Data
Maintenance,95-894: Agile for Product Management
Market Research,90-730: Methods Of Policy Analysis,90-745: Methods of Policy Analysis - The Future of Work,90-845: Entrepreneurship and Business Plan Development,90-869: Special Topics: New Technology Commercialization:  Public Policy Strategies,90-882: Behavioral Economics in Public Policy,90-908: Ph.D. Microeconomics,93-836: International Perspectives on Managing Arts and Heritage,93-858: Market Research in the Entertainment Industry,95-803: Deep Learning for Information Systems Management,95-886: Enterprise for Innovators
Marketing Management,90-845: Entrepreneurship and Business Plan Development,91-820: Strategic Planning,93-852: Production Management,94-832: Business Intelligence and Data Mining SAS,95-816: Advanced Business Intelligence with SAS,95-821: Product Management in Information Technology,95-832: Marketing Analytics,95-851: Making Products Count: Data Science for Product Managers,95-874: Agile Methods
Matlab,94-867: Decision Analytics for Business and Policy
Media,93-853: Digital Innovation and Entrepreneurship
Public Relations,93-827: External Relations: Sponsorships and Grants,94-707: Principles of Marketing
Medicine,90-866: Large Scale Data Analysis for Public Policy,94-876: Computational Forensics and Investigative Intellience
Merchandising,93-844: Live Music: Touring and Revenue Streams
Microsoft Project,94-813: Project Management
Negotiation,93-812: Presenting Performing Arts & Festivals,93-871: Television Business and Legal Affairs,94-800: Negotiation,94-859: International Crisis Negotiation Exercise
Network Management,90-701: Diversity and Inclusion,93-852: Production Management,94-803: Consulting Lab,94-832: Business Intelligence and Data Mining SAS,95-723: Managing Disruptive Technologies,95-752: Introduction to Information Security Management,95-760: Decision Making Under Uncertainty,95-816: Advanced Business Intelligence with SAS
Network Support,90-904: Machine Learning in Policy,94-861: Smart City,95-758: Network and Internet Security,95-760: Decision Making Under Uncertainty,95-791: Data Mining
New Business Development,90-752: The Rise of the Asian Economies,90-845: Entrepreneurship and Business Plan Development,90-869: Special Topics: New Technology Commercialization:  Public Policy Strategies,93-859: Music in the Media,94-866: Design Thinking,95-737: NoSQL Database Management,95-874: Agile Methods,95-894: Agile for Product Management
Online Marketing,90-845: Entrepreneurship and Business Plan Development,94-832: Business Intelligence and Data Mining SAS,95-816: Advanced Business Intelligence with SAS
Online Research,90-845: Entrepreneurship and Business Plan Development,93-717: Writing for Creative Industries,94-803: Consulting Lab,94-843: Research Seminar in Arts Management and Technology,95-803: Deep Learning for Information Systems Management
Operations Management,94-867: Decision Analytics for Business and Policy,95-894: Agile for Product Management
Oral,90-719: Physical Technical Systems I,90-720: Physical Technical Systems II,90-730: Methods Of Policy Analysis,91-826: MPM Project Course
Verbal Communication,95-718: Professional Speaking
Organizational Development,90-730: Methods Of Policy Analysis,90-731: Government Accounting,94-803: Consulting Lab,94-814: Evidence-Based Management,"94-846: Coaching, Training and Employee Development",95-703: Database Management
Organizing,94-775: Unstructured Data Analytics for Policy,95-870: Managing Analytics Projects,95-874: Agile Methods
Packaging,90-801: Media & Communication Design I
People Management,93-811: Producing A Performing Arts Season,93-844: Live Music: Touring and Revenue Streams,"95-833: Global IT Management, Sourcing, & Automation",95-874: Agile Methods,95-894: Agile for Product Management
Performance Management,90-737: Budget Management Control System,90-741: Urban Systems Strategy,90-802: Public Policy Analytics: Cases and Issues,91-804: Financial Analysis For Managers,94-833: Decision Analysis and Multi-Criteria Decision Making,94-857: The Strategy and Management of Technological Innovation,95-872: The Art & Science of Business Analytics,95-894: Agile for Product Management
PHP,95-882: Enterprise Web Development
Process Improvement,90-852: High Reliability in Healthcare,94-866: Design Thinking,95-812: Introduction to the ITIL Framework
Procurement,90-894: Policy Topics I: Federal Budget Policy,93-814: Galleries and Auction Houses: The Economics of the Art Market
Product Development,90-743: Urban And Regional Economic Development,90-845: Entrepreneurship and Business Plan Development,90-869: Special Topics: New Technology Commercialization:  Public Policy Strategies,91-844: Managing the Customer Experience,93-856: Business Development,93-859: Music in the Media,94-707: Principles of Marketing,94-803: Consulting Lab,94-866: Design Thinking,95-821: Product Management in Information Technology,95-851: Making Products Count: Data Science for Product Managers,95-874: Agile Methods,95-886: Enterprise for Innovators,95-894: Agile for Product Management
Product Management,90-737: Budget Management Control System,90-845: Entrepreneurship and Business Plan Development,94-803: Consulting Lab,94-856: Managerial and Engineering Economics,95-821: Product Management in Information Technology,95-851: Making Products Count: Data Science for Product Managers,95-874: Agile Methods,95-894: Agile for Product Management
Product Marketing,90-845: Entrepreneurship and Business Plan Development,90-875: Behavioral Economics in Organizations,93-856: Business Development,93-859: Music in the Media,94-707: Principles of Marketing,95-821: Product Management in Information Technology,95-851: Making Products Count: Data Science for Product Managers,95-874: Agile Methods
Production Management,93-717: Writing for Creative Industries,93-852: Production Management,93-857: Business of Gaming,94-856: Managerial and Engineering Economics
Program Development,90-701: Diversity and Inclusion,90-730: Methods Of Policy Analysis,90-743: Urban And Regional Economic Development,90-843: Unlocking the Development Finance Toolbox to Support Sustainable Econ Dev,"93-816: Future Tenant: Strategy, Planning and Research Lab",93-861: Script/Story Analysis,95-706: Object Oriented Analysis & Design,95-712: Object Oriented Programming in Java,95-720: Information Systems Project,95-721: Information Systems Research Practicum,95-880: Python for Developers
Program Management,90-701: Diversity and Inclusion,90-730: Methods Of Policy Analysis,"90-832: Health Law, Compliance and Ethics",93-811: Producing A Performing Arts Season,93-836: International Perspectives on Managing Arts and Heritage,93-889: Capstone Project I,93-890: Capstone Project II,94-879: Managing Change in a Disruptive World,95-722: Digital Transformation,95-752: Introduction to Information Security Management,95-760: Decision Making Under Uncertainty
Automation,94-707: Principles of Marketing,94-876: Computational Forensics and Investigative Intellience,"95-833: Global IT Management, Sourcing, & Automation"
Project Management,90-701: Diversity and Inclusion,90-741: Urban Systems Strategy,90-789: Sustainable Community Development,90-814: Public Private Partnerships I: Theory and Design,90-834: Health Care Geographical Information Systems,90-845: Entrepreneurship and Business Plan Development,90-850: Societal Consequences of Technological Change:  Education,91-819: Optimization and Risk Modeling for Managers,91-820: Strategic Planning,93-889: Capstone Project I,93-890: Capstone Project II,94-803: Consulting Lab,94-823: Measuring Social,94-867: Decision Analytics for Business and Policy,94-879: Managing Change in a Disruptive World,95-807: Object-Oriented Programming for Managers,95-808: IT Project Management,95-822: IT Consulting,95-851: Making Products Count: Data Science for Product Managers
Property Management,93-857: Business of Gaming
Proposal Writing,90-717: Writing for Public Policy,93-717: Writing for Creative Industries,94-702: Professional Writing
Purchasing,90-801: Media & Communication Design I
Python,90-812: Introduction to Programming with Python,90-904: Machine Learning in Policy,95-828: Machine Learning for Problem Solving,95-865: Unstructured Data Analytics,95-869: Big Data and Large-scale Computing,95-880: Python for Developers,95-885: Data Science and Big Data,95-888: Data Focused Python
Quality Assurance,95-894: Agile for Product Management
Quality Control,93-853: Digital Innovation and Entrepreneurship
Quality Improvement,90-852: High Reliability in Healthcare,95-894: Agile for Product Management
QA,95-888: Data Focused Python
R,90-711: Statistical Reasoning with R,90-872: Using R for Policy Data Analysis,94-842: Programming R for Analytics,94-867: Decision Analytics for Business and Policy,94-880: R Shiny for Operations,95-778: R for Data Science,"95-819: A/B Testing, Design and Analysis",95-832: Marketing Analytics,95-868: Exploring and Visualizing Data
Real Estate,90-748: Real Estate Development
Regulatory Compliance,"90-832: Health Law, Compliance and Ethics",95-743: Cybersecurity Policy and Governance II
Research Analysis,90-701: Diversity and Inclusion,90-706: Public Finance:  Theories and Cases,90-730: Methods Of Policy Analysis,90-745: Methods of Policy Analysis - The Future of Work,90-783: Policy Innovation Lab,90-845: Entrepreneurship and Business Plan Development,90-905: Statistical Theory for Social and Policy Research,90-906: PhD Econometrics I,90-908: Ph.D. Microeconomics,91-800: Organizational Management,94-700: Organizational Design And Implementation,94-803: Consulting Lab,94-830: Analysis of Survey Data,94-871: Design Thinking Methods and Practice: Catalyzing Creativity for Innovation
Retail,95-730: E-Business Technology and Management,95-832: Marketing Analytics
Risk Management,90-722: Management Science I: Optimization and Multicriteria Methods,90-760: Management Science II: Decision and Risk Modeling,90-802: Public Policy Analytics: Cases and Issues,90-850: Societal Consequences of Technological Change:  Education,95-752: Introduction to Information Security Management,95-755: Information Security Risk Management I,95-756: Information Security Risk Management II,95-760: Decision Making Under Uncertainty,"95-833: Global IT Management, Sourcing, & Automation"
Risk Control,"95-833: Global IT Management, Sourcing, & Automation"
Sales,93-856: Business Development,95-798: Tech Startup: Building your company,95-874: Agile Methods,95-894: Agile for Product Management
Sales Management,95-874: Agile Methods,95-894: Agile for Product Management
Scheduling,93-808: Exhibitions Management
